sample_id,group,chrom,bin_start,bin_end,short_count,long_count,total_count,short_long_ratio
EE87953,Healthy,chr15,35000000,40000000,14771,57776,72547,0.2556597895319856
EE87953,Healthy,chr15,40000000,45000000,14473,53055,67528,0.2727923852605786
EE87953,Healthy,chr15,45000000,50000000,14414,58162,72576,0.2478250404043877
EE87953,Healthy,chr15,50000000,55000000,14744,57013,71757,0.2586076859663585
EE87953,Healthy,chr15,55000000,60000000,14998,56852,71850,0.2638077816083867
EE87953,Healthy,chr15,60000000,65000000,15191,60259,75450,0.2520951227202576
EE87953,Healthy,chr15,65000000,70000000,16000,61359,77359,0.2607604426408514
EE87953,Healthy,chr15,70000000,75000000,15425,62189,77614,0.248034218270112
EE87953,Healthy,chr15,75000000,80000000,15403,60407,75810,0.2549870048173225
EE87953,Healthy,chr15,80000000,85000000,14167,56055,70222,0.2527339220408527
EE87953,Healthy,chr15,85000000,90000000,15076,61311,76387,0.2458938852734419
EE87953,Healthy,chr15,90000000,95000000,15389,60351,75740,0.2549916322844692
EE87953,Healthy,chr15,95000000,100000000,14689,58949,73638,0.2491814958693107
EE87953,Healthy,chr15,100000000,105000000,5761,22601,28362,0.2549002256537321
EE87953,Healthy,chr16,0,5000000,13804,48592,62396,0.2840796838985841
EE87953,Healthy,chr16,5000000,10000000,15065,63886,78951,0.235810662743011
EE87953,Healthy,chr16,10000000,15000000,14860,58283,73143,0.2549628536623029
EE87953,Healthy,chr16,15000000,20000000,11885,46568,58453,0.2552181755712077
EE87953,Healthy,chr16,20000000,25000000,13873,54709,68582,0.2535780218976768
EE87953,Healthy,chr16,25000000,30000000,13753,53403,67156,0.2575323483699417
EE87953,Healthy,chr16,30000000,35000000,13404,42787,56191,0.3132727230233482
EE87953,Healthy,chr16,35000000,40000000,3754,14929,18683,0.2514568959742782
EE87953,Healthy,chr16,45000000,50000000,20205,72374,92579,0.2791748417940144
EE87953,Healthy,chr16,50000000,55000000,15103,61414,76517,0.2459211254762757
EE87953,Healthy,chr16,55000000,60000000,15263,59882,75145,0.254884606392572
EE87953,Healthy,chr16,60000000,65000000,13377,52467,65844,0.2549602607353193
EE87953,Healthy,chr16,65000000,70000000,15073,57150,72223,0.2637445319335083
EE87953,Healthy,chr16,70000000,75000000,14175,55237,69412,0.2566214674946141
EE87953,Healthy,chr16,75000000,80000000,14932,60607,75539,0.2463741812001914
EE87953,Healthy,chr16,80000000,85000000,15907,63293,79200,0.2513232110975937
EE87953,Healthy,chr16,85000000,90000000,15221,57709,72930,0.2637543537403178
EE87953,Healthy,chr16,90000000,95000000,376,1228,1604,0.3061889250814332
EE87953,Healthy,chr17,0,5000000,14207,49891,64098,0.2847607784971237
EE87953,Healthy,chr17,5000000,10000000,15467,59321,74788,0.2607339727920972
EE87953,Healthy,chr17,10000000,15000000,14397,61080,75477,0.2357072691552063
EE87953,Healthy,chr17,15000000,20000000,13822,50499,64321,0.2737083902651537
EE87953,Healthy,chr17,20000000,25000000,8287,29993,38280,0.2762978028206581
EE87953,Healthy,chr17,25000000,30000000,11621,40495,52116,0.2869737004568465
EE87953,Healthy,chr17,30000000,35000000,15651,62952,78603,0.2486179946626
EE87953,Healthy,chr17,35000000,40000000,13413,50410,63823,0.2660781590954176
EE87953,Healthy,chr17,40000000,45000000,15181,55818,70999,0.2719731986097675
EE87953,Healthy,chr17,45000000,50000000,13984,51864,65848,0.269628258522289
EE87953,Healthy,chr17,50000000,55000000,14595,56593,71188,0.2578940858410051
EE87953,Healthy,chr17,55000000,60000000,15295,58371,73666,0.2620308029672268
EE87953,Healthy,chr17,60000000,65000000,14243,52694,66937,0.270296428435875
EE87953,Healthy,chr17,65000000,70000000,14916,57941,72857,0.2574342866018881
EE87953,Healthy,chr17,70000000,75000000,15410,62578,77988,0.2462526766595289
EE87953,Healthy,chr17,75000000,80000000,15851,56495,72346,0.28057350207983
EE87953,Healthy,chr17,80000000,85000000,9371,32251,41622,0.2905646336547704
EE87953,Healthy,chr18,0,5000000,14178,55397,69575,0.2559344368828637
EE87953,Healthy,chr18,5000000,10000000,14641,59322,73963,0.2468055696031826
EE87953,Healthy,chr18,10000000,15000000,13934,56753,70687,0.2455200606135358
EE87953,Healthy,chr18,15000000,20000000,1179,4984,6163,0.2365569823434992
EE87953,Healthy,chr18,20000000,25000000,11778,48124,59902,0.244742747901255
EE87953,Healthy,chr18,25000000,30000000,13439,55524,68963,0.2420394784237446
EE87953,Healthy,chr18,30000000,35000000,13378,53402,66780,0.2505149619864424
EE87953,Healthy,chr18,35000000,40000000,14949,60489,75438,0.2471358428805237
EE87953,Healthy,chr18,40000000,45000000,13761,55383,69144,0.2484697470342885
EE87953,Healthy,chr18,45000000,50000000,15771,63742,79513,0.2474192839885789
EE87953,Healthy,chr18,50000000,55000000,14059,58067,72126,0.2421168650007749
EE87953,Healthy,chr18,55000000,60000000,14934,61080,76014,0.2444990176817288
EE87953,Healthy,chr18,60000000,65000000,14022,56050,70072,0.2501694915254237
EE87953,Healthy,chr18,65000000,70000000,12576,49479,62055,0.2541684350936761
EE87953,Healthy,chr18,70000000,75000000,13288,53718,67006,0.2473658736363974
EE87953,Healthy,chr18,75000000,80000000,14264,58855,73119,0.2423583382890153
EE87953,Healthy,chr18,80000000,85000000,837,3202,4039,0.2613991255465334
EE87953,Healthy,chr19,0,5000000,12559,42066,54625,0.2985546522131888
EE87953,Healthy,chr19,5000000,10000000,14682,51481,66163,0.2851925953264311
EE87953,Healthy,chr19,10000000,15000000,14388,48252,62640,0.2981845312111415
EE87953,Healthy,chr19,15000000,20000000,15042,50767,65809,0.296294837197392
EE87953,Healthy,chr19,20000000,25000000,12457,46541,58998,0.2676564749360778
EE87953,Healthy,chr19,25000000,30000000,8841,36442,45283,0.242604686899731
EE87953,Healthy,chr19,30000000,35000000,15073,62044,77117,0.2429404938430791
EE87953,Healthy,chr19,35000000,40000000,14312,50847,65159,0.2814718665801325
EE87953,Healthy,chr19,40000000,45000000,15136,55729,70865,0.271600064598324
EE87953,Healthy,chr19,45000000,50000000,14552,49123,63675,0.2962359790729393
EE87953,Healthy,chr19,50000000,55000000,14687,52800,67487,0.2781628787878787
EE87953,Healthy,chr19,55000000,60000000,10575,37321,47896,0.2833525361056778
EE87953,Healthy,chr20,0,5000000,15708,59241,74949,0.2651542006380716
EE87953,Healthy,chr20,5000000,10000000,14655,58692,73347,0.2496933142506645
EE87953,Healthy,chr20,10000000,15000000,14436,58635,73071,0.2462010744435917
EE87953,Healthy,chr20,15000000,20000000,15131,61953,77084,0.2442335318709344
EE87953,Healthy,chr20,20000000,25000000,15571,65649,81220,0.2371856387759143
EE87953,Healthy,chr20,25000000,30000000,8689,35278,43967,0.2463008107035546
EE87953,Healthy,chr20,30000000,35000000,16478,59159,75637,0.2785375006338849
EE87953,Healthy,chr20,35000000,40000000,15624,61192,76816,0.2553274937900379
EE87953,Healthy,chr20,40000000,45000000,15939,65806,81745,0.2422119563565632
EE87953,Healthy,chr20,45000000,50000000,16177,62100,78277,0.2604991948470209
EE87953,Healthy,chr20,50000000,55000000,15197,60128,75325,0.2527441458222458
EE87953,Healthy,chr20,55000000,60000000,15247,63978,79225,0.2383162962268279
EE87953,Healthy,chr20,60000000,65000000,13493,52444,65937,0.2572839600335596
EE87953,Healthy,chr21,5000000,10000000,4697,17650,22347,0.2661189801699716
EE87953,Healthy,chr21,10000000,15000000,8005,31740,39745,0.2522054190296156
EE87953,Healthy,chr21,15000000,20000000,13397,52435,65832,0.2554972823495756
EE87953,Healthy,chr21,20000000,25000000,12503,48058,60561,0.2601648008656207
EE87953,Healthy,chr21,25000000,30000000,13960,54780,68740,0.2548375319459657
EE87953,Healthy,chr21,30000000,35000000,14645,57114,71759,0.256416990580243
EE87953,Healthy,chr21,35000000,40000000,15718,62016,77734,0.2534507223942208
EE87953,Healthy,chr21,40000000,45000000,14121,54164,68285,0.2607082194815744
EE87953,Healthy,chr21,45000000,50000000,5151,19550,24701,0.2634782608695652
EE87953,Healthy,chr22,10000000,15000000,3690,14071,17761,0.2622414895885154
EE87953,Healthy,chr22,15000000,20000000,9456,36653,46109,0.257987067907129
EE87953,Healthy,chr22,20000000,25000000,14351,53548,67899,0.2680025397773959
EE87953,Healthy,chr22,25000000,30000000,16097,64072,80169,0.2512329878886253
EE87953,Healthy,chr22,30000000,35000000,16045,63021,79066,0.2545976737912759
EE87953,Healthy,chr22,35000000,40000000,16079,58715,74794,0.2738482500212892
EE87953,Healthy,chr22,40000000,45000000,15538,57344,72882,0.2709612165178571
EE87953,Healthy,chr22,45000000,50000000,15105,62946,78051,0.2399675912687065
EE87953,Healthy,chr22,50000000,55000000,2200,7663,9863,0.2870938274827091
EE87954,Healthy,chr1,0,5000000,7000,32532,39532,0.2151727529816795
EE87954,Healthy,chr1,5000000,10000000,9175,41894,51069,0.2190051081300424
EE87954,Healthy,chr1,10000000,15000000,8517,40627,49144,0.2096389100844266
EE87954,Healthy,chr1,15000000,20000000,9223,43216,52439,0.2134163272861903
EE87954,Healthy,chr1,20000000,25000000,9210,41567,50777,0.2215699954290663
EE87954,Healthy,chr1,25000000,30000000,9144,38006,47150,0.2405935904857127
EE87954,Healthy,chr1,30000000,35000000,9630,44910,54540,0.2144288577154308
EE87954,Healthy,chr1,35000000,40000000,9120,42435,51555,0.2149169317780134
EE87954,Healthy,chr1,40000000,45000000,9557,41842,51399,0.2284068639166387
EE87954,Healthy,chr1,45000000,50000000,9150,44171,53321,0.2071494872201218
EE87954,Healthy,chr1,50000000,55000000,8998,41961,50959,0.2144372155096399
EE87954,Healthy,chr1,55000000,60000000,9643,47225,56868,0.2041926945473795
EE87954,Healthy,chr1,60000000,65000000,9124,43175,52299,0.2113259988419224
EE87954,Healthy,chr1,65000000,70000000,8735,42069,50804,0.2076350757089543
EE87954,Healthy,chr1,70000000,75000000,8101,39274,47375,0.2062687783266283
EE87954,Healthy,chr1,75000000,80000000,8200,40679,48879,0.2015782098871653
EE87954,Healthy,chr1,80000000,85000000,7926,39113,47039,0.2026436223250581
EE87954,Healthy,chr1,85000000,90000000,8755,41003,49758,0.213520961880838
EE87954,Healthy,chr1,90000000,95000000,8896,42019,50915,0.211713748542326
EE87954,Healthy,chr1,95000000,100000000,8230,40409,48639,0.2036674998143977
EE87954,Healthy,chr1,100000000,105000000,7810,36561,44371,0.213615601323815
EE87954,Healthy,chr1,105000000,110000000,7905,37334,45239,0.2117372904055284
EE87954,Healthy,chr1,110000000,115000000,9305,42382,51687,0.2195507526780236
EE87954,Healthy,chr1,115000000,120000000,9298,45444,54742,0.204603468004577
EE87954,Healthy,chr1,120000000,125000000,2070,9205,11275,0.224877783813145
EE87954,Healthy,chr1,125000000,130000000,563,2639,3202,0.2133383857521788
EE87954,Healthy,chr1,140000000,145000000,944,3507,4451,0.2691759338465925
EE87954,Healthy,chr1,145000000,150000000,4242,19578,23820,0.2166717744406987
EE87954,Healthy,chr1,150000000,155000000,8810,39063,47873,0.2255331131761513
EE87954,Healthy,chr1,155000000,160000000,9289,40899,50188,0.2271204674930927
EE87954,Healthy,chr1,160000000,165000000,9082,41976,51058,0.2163617305126739
EE87954,Healthy,chr1,165000000,170000000,9204,43680,52884,0.2107142857142857
EE87954,Healthy,chr1,170000000,175000000,8808,41039,49847,0.2146251126976778
EE87954,Healthy,chr1,175000000,180000000,8874,43911,52785,0.2020905923344947
EE87954,Healthy,chr1,180000000,185000000,9167,42934,52101,0.2135137653142031
EE87954,Healthy,chr1,185000000,190000000,7791,37249,45040,0.209159977449059
EE87954,Healthy,chr1,190000000,195000000,7516,36133,43649,0.2080092989787728
EE87954,Healthy,chr1,195000000,200000000,7887,37438,45325,0.2106683049308189
EE87954,Healthy,chr1,200000000,205000000,9560,43287,52847,0.2208515258622681
EE87954,Healthy,chr1,205000000,210000000,9016,42721,51737,0.2110437489759135
EE87954,Healthy,chr1,210000000,215000000,9013,43297,52310,0.2081668475875926
EE87954,Healthy,chr1,215000000,220000000,8287,41059,49346,0.2018315107528191
EE87954,Healthy,chr1,220000000,225000000,8792,41697,50489,0.2108544979255102
EE87954,Healthy,chr1,225000000,230000000,8865,39978,48843,0.2217469608284556
EE87954,Healthy,chr1,230000000,235000000,9302,44380,53682,0.209598918431726
EE87954,Healthy,chr1,235000000,240000000,8293,39890,48183,0.2078967159689145
EE87954,Healthy,chr1,240000000,245000000,8209,40080,48289,0.204815369261477
EE87954,Healthy,chr1,245000000,250000000,6622,31101,37723,0.2129191987395903
EE87954,Healthy,chr2,0,5000000,8781,42837,51618,0.2049863435814833
EE87954,Healthy,chr2,5000000,10000000,9125,43016,52141,0.2121303700948484
EE87954,Healthy,chr2,10000000,15000000,8884,42063,50947,0.2112069990252716
EE87954,Healthy,chr2,15000000,20000000,9076,45391,54467,0.1999515322420744
EE87954,Healthy,chr2,20000000,25000000,8697,42341,51038,0.2054037457783236
EE87954,Healthy,chr2,25000000,30000000,9266,42048,51314,0.220367199391172
EE87954,Healthy,chr2,30000000,35000000,8906,41714,50620,0.2135014623387831
EE87954,Healthy,chr2,35000000,40000000,8658,39876,48534,0.2171230815528137
EE87954,Healthy,chr2,40000000,45000000,8569,41008,49577,0.2089592274678111
EE87954,Healthy,chr2,45000000,50000000,9222,43264,52486,0.2131564349112426
EE87954,Healthy,chr2,50000000,55000000,7938,39860,47798,0.1991470145509282
EE87954,Healthy,chr2,55000000,60000000,8375,40900,49275,0.2047677261613692
EE87954,Healthy,chr2,60000000,65000000,8877,39163,48040,0.2266680284962847
EE87954,Healthy,chr2,65000000,70000000,9008,42933,51941,0.2098152935969999
EE87954,Healthy,chr2,70000000,75000000,9190,41650,50840,0.2206482593037214
EE87954,Healthy,chr2,75000000,80000000,7940,39594,47534,0.2005354346618174
EE87954,Healthy,chr2,80000000,85000000,8191,40280,48471,0.203351539225422
EE87954,Healthy,chr2,85000000,90000000,7347,30823,38170,0.2383609642150342
EE87954,Healthy,chr2,90000000,95000000,3205,15461,18666,0.2072957764698273
EE87954,Healthy,chr2,95000000,100000000,8010,36676,44686,0.2183989529937834
EE87954,Healthy,chr2,100000000,105000000,9045,42491,51536,0.2128686074698171
EE87954,Healthy,chr2,105000000,110000000,8262,39510,47772,0.2091116173120729
EE87954,Healthy,chr2,110000000,115000000,7321,33566,40887,0.2181076088899481
EE87954,Healthy,chr2,115000000,120000000,8410,42083,50493,0.1998431670745906
EE87954,Healthy,chr2,120000000,125000000,8654,42782,51436,0.2022813332710018
EE87954,Healthy,chr2,125000000,130000000,8828,42720,51548,0.2066479400749063
EE87954,Healthy,chr2,130000000,135000000,7843,38675,46518,0.202792501616031
EE87954,Healthy,chr2,135000000,140000000,8508,40705,49213,0.2090160913892642
EE87954,Healthy,chr2,140000000,145000000,8241,37942,46183,0.217199936745559
EE87954,Healthy,chr2,145000000,150000000,8574,41011,49585,0.2090658603789227
EE87954,Healthy,chr2,150000000,155000000,8124,39685,47809,0.2047121078493133
EE87954,Healthy,chr2,155000000,160000000,8298,39495,47793,0.210102544625902
EE87954,Healthy,chr2,160000000,165000000,8228,40531,48759,0.2030051072018948
EE87954,Healthy,chr2,165000000,170000000,8350,40626,48976,0.2055334022547137
EE87954,Healthy,chr2,170000000,175000000,8874,40732,49606,0.2178631051752921
EE87954,Healthy,chr2,175000000,180000000,8739,41642,50381,0.2098602372604582
EE87954,Healthy,chr2,180000000,185000000,8053,39038,47091,0.2062861826937855
EE87954,Healthy,chr2,185000000,190000000,7701,37343,45044,0.2062233885868837
EE87954,Healthy,chr2,190000000,195000000,7804,37693,45497,0.2070410951635582
EE87954,Healthy,chr2,195000000,200000000,8414,40249,48663,0.209048672016696
EE87954,Healthy,chr2,200000000,205000000,8560,40374,48934,0.2120176351117055
EE87954,Healthy,chr2,205000000,210000000,8726,40851,49577,0.2136055420919928
EE87954,Healthy,chr2,210000000,215000000,7690,38984,46674,0.1972604145290375
EE87954,Healthy,chr2,215000000,220000000,9348,44165,53513,0.2116608173893354
EE87954,Healthy,chr2,220000000,225000000,8628,43137,51765,0.2000139091730996
EE87954,Healthy,chr2,225000000,230000000,8426,41042,49468,0.2053018858730081
EE87954,Healthy,chr2,230000000,235000000,9202,42009,51211,0.2190482991739865
EE87954,Healthy,chr2,235000000,240000000,9326,44286,53612,0.210585738156528
EE87954,Healthy,chr2,240000000,245000000,3667,16958,20625,0.2162401226559736
EE87954,Healthy,chr3,0,5000000,8511,40956,49467,0.2078083797245825
EE87954,Healthy,chr3,5000000,10000000,8966,44111,53077,0.2032599578336469
EE87954,Healthy,chr3,10000000,15000000,9358,44151,53509,0.2119544291182532
EE87954,Healthy,chr3,15000000,20000000,8918,42200,51118,0.2113270142180094
EE87954,Healthy,chr3,20000000,25000000,8609,41505,50114,0.2074207926755812
EE87954,Healthy,chr3,25000000,30000000,8415,41622,50037,0.2021767334582672
EE87954,Healthy,chr3,30000000,35000000,9067,42582,51649,0.2129303461556526
EE87954,Healthy,chr3,35000000,40000000,9087,42951,52038,0.2115666689949011
EE87954,Healthy,chr3,40000000,45000000,9449,43373,52822,0.2178544255642911
EE87954,Healthy,chr3,45000000,50000000,9221,38771,47992,0.2378324005055324
EE87954,Healthy,chr3,50000000,55000000,9222,42260,51482,0.218220539517274
EE87954,Healthy,chr3,55000000,60000000,9128,42926,52054,0.2126450170060103
EE87954,Healthy,chr3,60000000,65000000,9078,44588,53666,0.2035973804611106
EE87954,Healthy,chr3,65000000,70000000,8933,43763,52696,0.2041222036880469
EE87954,Healthy,chr3,70000000,75000000,8973,42449,51422,0.2113830714504464
EE87954,Healthy,chr3,75000000,80000000,8110,38756,46866,0.2092579213541129
EE87954,Healthy,chr3,80000000,85000000,7550,36222,43772,0.2084368615758378
EE87954,Healthy,chr3,85000000,90000000,7507,37273,44780,0.2014058433718777
EE87954,Healthy,chr3,90000000,95000000,5114,22382,27496,0.228487177195961
EE87954,Healthy,chr3,95000000,100000000,7822,39110,46932,0.2
EE87954,Healthy,chr3,100000000,105000000,8076,38655,46731,0.2089251067132324
EE87954,Healthy,chr3,105000000,110000000,8413,40326,48739,0.2086247086247086
EE87954,Healthy,chr3,110000000,115000000,8600,41007,49607,0.2097202916575218
EE87954,Healthy,chr3,115000000,120000000,8612,41686,50298,0.2065921412464616
EE87954,Healthy,chr3,120000000,125000000,8989,42854,51843,0.2097587156391468
EE87954,Healthy,chr3,125000000,130000000,9257,42305,51562,0.2188157428199976
EE87954,Healthy,chr3,130000000,135000000,8996,44154,53150,0.2037414503782216
EE87954,Healthy,chr3,135000000,140000000,8760,43725,52485,0.2003430531732418
EE87954,Healthy,chr3,140000000,145000000,8748,42515,51263,0.2057626719981183
EE87954,Healthy,chr3,145000000,150000000,7912,37848,45760,0.2090467131684633
EE87954,Healthy,chr3,150000000,155000000,8712,39570,48282,0.2201667930250189
EE87954,Healthy,chr3,155000000,160000000,8767,41776,50543,0.2098573343546534
EE87954,Healthy,chr3,160000000,165000000,7942,37617,45559,0.2111279474705585
EE87954,Healthy,chr3,165000000,170000000,8080,38534,46614,0.2096849535475164
EE87954,Healthy,chr3,170000000,175000000,8486,39700,48186,0.2137531486146095
EE87954,Healthy,chr3,175000000,180000000,8230,39045,47275,0.2107824305288769
EE87954,Healthy,chr3,180000000,185000000,8475,39837,48312,0.2127419233376007
EE87954,Healthy,chr3,185000000,190000000,9062,42048,51110,0.215515601217656
EE87954,Healthy,chr3,190000000,195000000,8747,41832,50579,0.2090982979537196
EE87954,Healthy,chr3,195000000,200000000,5521,22939,28460,0.2406818082741183
EE87954,Healthy,chr4,0,5000000,8544,38392,46936,0.222546363825797
EE87954,Healthy,chr4,5000000,10000000,8552,42827,51379,0.1996871132696663
EE87954,Healthy,chr4,10000000,15000000,8917,44084,53001,0.2022729334906088
EE87954,Healthy,chr4,15000000,20000000,8586,42435,51021,0.2023329798515376
EE87954,Healthy,chr4,20000000,25000000,8466,42650,51116,0.1984994138335287
EE87954,Healthy,chr4,25000000,30000000,8367,38907,47274,0.2150512761199784
EE87954,Healthy,chr4,30000000,35000000,7421,35346,42767,0.2099530357041815
EE87954,Healthy,chr4,35000000,40000000,8516,38781,47297,0.2195920682808591
EE87954,Healthy,chr4,40000000,45000000,8463,41132,49595,0.2057522123893805
EE87954,Healthy,chr4,45000000,50000000,13138,41220,54358,0.3187287724405628
EE87954,Healthy,chr4,50000000,55000000,6002,28502,34504,0.2105817135639604
EE87954,Healthy,chr4,55000000,60000000,8129,39431,47560,0.2061575917425376
EE87954,Healthy,chr4,60000000,65000000,7525,35565,43090,0.2115844228876704
EE87954,Healthy,chr4,65000000,70000000,7643,37063,44706,0.2062164422739659
EE87954,Healthy,chr4,70000000,75000000,8394,40484,48878,0.2073411718209663
EE87954,Healthy,chr4,75000000,80000000,8640,42115,50755,0.2051525584708536
EE87954,Healthy,chr4,80000000,85000000,8632,40981,49613,0.2106341963348869
EE87954,Healthy,chr4,85000000,90000000,8414,40415,48829,0.2081900284547816
EE87954,Healthy,chr4,90000000,95000000,7639,37540,45179,0.203489611081513
EE87954,Healthy,chr4,95000000,100000000,8035,39649,47684,0.202653282554415
EE87954,Healthy,chr4,100000000,105000000,8427,39803,48230,0.2117177097203728
EE87954,Healthy,chr4,105000000,110000000,8470,40866,49336,0.2072627612195957
EE87954,Healthy,chr4,110000000,115000000,7864,39992,47856,0.1966393278655731
EE87954,Healthy,chr4,115000000,120000000,7581,36521,44102,0.2075792010076394
EE87954,Healthy,chr4,120000000,125000000,8462,40768,49230,0.2075647566718995
EE87954,Healthy,chr4,125000000,130000000,7870,38638,46508,0.2036854909674413
EE87954,Healthy,chr4,130000000,135000000,7107,34282,41389,0.207309958578846
EE87954,Healthy,chr4,135000000,140000000,7821,37137,44958,0.2105985943937313
EE87954,Healthy,chr4,140000000,145000000,8421,41580,50001,0.2025252525252525
EE87954,Healthy,chr4,145000000,150000000,8429,41825,50254,0.2015301852958756
EE87954,Healthy,chr4,150000000,155000000,8935,41613,50548,0.2147165549227405
EE87954,Healthy,chr4,155000000,160000000,7997,39682,47679,0.2015271407691144
EE87954,Healthy,chr4,160000000,165000000,7498,36933,44431,0.2030162727100425
EE87954,Healthy,chr4,165000000,170000000,8000,38829,46829,0.2060315743387674
EE87954,Healthy,chr4,170000000,175000000,8083,39464,47547,0.2048195824042165
EE87954,Healthy,chr4,175000000,180000000,7659,37814,45473,0.2025440313111546
EE87954,Healthy,chr4,180000000,185000000,8299,39595,47894,0.2095971713600202
EE87954,Healthy,chr4,185000000,190000000,8090,39239,47329,0.2061724304900736
EE87954,Healthy,chr4,190000000,195000000,196,899,1095,0.218020022246941
EE87954,Healthy,chr5,0,5000000,8310,41908,50218,0.1982914956571537
EE87954,Healthy,chr5,5000000,10000000,8695,44312,53007,0.1962222422820003
EE87954,Healthy,chr5,10000000,15000000,8676,41997,50673,0.2065861847274805
EE87954,Healthy,chr5,15000000,20000000,7818,38809,46627,0.2014481177046561
EE87954,Healthy,chr5,20000000,25000000,7101,34511,41612,0.2057604821651067
EE87954,Healthy,chr5,25000000,30000000,7448,35475,42923,0.2099506694855532
EE87954,Healthy,chr5,30000000,35000000,8608,41339,49947,0.2082295169210672
EE87954,Healthy,chr5,35000000,40000000,8824,42416,51240,0.2080347038853263
EE87954,Healthy,chr5,40000000,45000000,8495,40465,48960,0.2099345113060669
EE87954,Healthy,chr5,45000000,50000000,7735,18462,26197,0.4189686924493554
EE87954,Healthy,chr5,50000000,55000000,8140,40053,48193,0.2032307192969315
EE87954,Healthy,chr5,55000000,60000000,8821,41393,50214,0.2131036648708718
EE87954,Healthy,chr5,60000000,65000000,8561,41963,50524,0.2040130591235135
EE87954,Healthy,chr5,65000000,70000000,7912,37773,45685,0.2094617848727927
EE87954,Healthy,chr5,70000000,75000000,6627,32323,38950,0.2050242861120564
EE87954,Healthy,chr5,75000000,80000000,8949,40969,49918,0.2184334496814664
EE87954,Healthy,chr5,80000000,85000000,8352,39434,47786,0.2117969265101181
EE87954,Healthy,chr5,85000000,90000000,7842,38122,45964,0.2057079901369288
EE87954,Healthy,chr5,90000000,95000000,8131,38532,46663,0.2110194124364164
EE87954,Healthy,chr5,95000000,100000000,7894,38929,46823,0.2027794189421767
EE87954,Healthy,chr5,100000000,105000000,7661,37340,45001,0.2051687198714515
EE87954,Healthy,chr5,105000000,110000000,7984,38357,46341,0.2081497510232813
EE87954,Healthy,chr5,110000000,115000000,8616,42606,51222,0.2022250387269398
EE87954,Healthy,chr5,115000000,120000000,8503,40785,49288,0.2084835110947652
EE87954,Healthy,chr5,120000000,125000000,8153,41010,49163,0.1988051694708607
EE87954,Healthy,chr5,125000000,130000000,8331,41672,50003,0.1999184104434632
EE87954,Healthy,chr5,130000000,135000000,8891,40470,49361,0.2196936001976772
EE87954,Healthy,chr5,135000000,140000000,9417,44221,53638,0.2129531218199498
EE87954,Healthy,chr5,140000000,145000000,8863,41162,50025,0.2153199552985763
EE87954,Healthy,chr5,145000000,150000000,9000,43330,52330,0.2077082852527117
EE87954,Healthy,chr5,150000000,155000000,9063,43488,52551,0.2084023178807947
EE87954,Healthy,chr5,155000000,160000000,9169,44298,53467,0.2069845139735428
EE87954,Healthy,chr5,160000000,165000000,7991,39845,47836,0.2005521395407203
EE87954,Healthy,chr5,165000000,170000000,8713,43491,52204,0.2003403002920144
EE87954,Healthy,chr5,170000000,175000000,9479,44064,53543,0.2151189179375454
EE87954,Healthy,chr5,175000000,180000000,8323,36952,45275,0.2252381467850184
EE87954,Healthy,chr5,180000000,185000000,2253,10364,12617,0.2173871092242377
EE87954,Healthy,chr6,0,5000000,8684,42023,50707,0.2066487399757275
EE87954,Healthy,chr6,5000000,10000000,8977,41887,50864,0.214314703846062
EE87954,Healthy,chr6,10000000,15000000,9210,42866,52076,0.2148555965100546
EE87954,Healthy,chr6,15000000,20000000,8914,41783,50697,0.2133403537323792
EE87954,Healthy,chr6,20000000,25000000,8869,41132,50001,0.2156228727025187
EE87954,Healthy,chr6,25000000,30000000,8531,39059,47590,0.2184131698200158
EE87954,Healthy,chr6,30000000,35000000,8907,38129,47036,0.2336017204752288
EE87954,Healthy,chr6,35000000,40000000,9301,42556,51857,0.2185590751010433
EE87954,Healthy,chr6,40000000,45000000,9708,43683,53391,0.222237483689307
EE87954,Healthy,chr6,45000000,50000000,8602,42800,51402,0.2009813084112149
EE87954,Healthy,chr6,50000000,55000000,8604,41958,50562,0.205062205062205
EE87954,Healthy,chr6,55000000,60000000,5477,26522,31999,0.2065078048412638
EE87954,Healthy,chr6,60000000,65000000,7444,35563,43007,0.2093186739026516
EE87954,Healthy,chr6,65000000,70000000,7508,35987,43495,0.2086308944896768
EE87954,Healthy,chr6,70000000,75000000,8113,40071,48184,0.2024656235182551
EE87954,Healthy,chr6,75000000,80000000,8069,39369,47438,0.2049582158551144
EE87954,Healthy,chr6,80000000,85000000,8098,40445,48543,0.2002225244158734
EE87954,Healthy,chr6,85000000,90000000,8732,41120,49852,0.2123540856031128
EE87954,Healthy,chr6,90000000,95000000,7926,38107,46033,0.2079932820741596
EE87954,Healthy,chr6,95000000,100000000,7823,39520,47343,0.1979504048582996
EE87954,Healthy,chr6,100000000,105000000,7664,37270,44934,0.2056345586262409
EE87954,Healthy,chr6,105000000,110000000,8868,40698,49566,0.2178976853899454
EE87954,Healthy,chr6,110000000,115000000,8567,39851,48418,0.2149757847983739
EE87954,Healthy,chr6,115000000,120000000,8350,40264,48614,0.2073812835287105
EE87954,Healthy,chr6,120000000,125000000,7847,39565,47412,0.198331858966258
EE87954,Healthy,chr6,125000000,130000000,8123,40016,48139,0.2029938024790084
EE87954,Healthy,chr6,130000000,135000000,8557,41523,50080,0.2060785588709871
EE87954,Healthy,chr6,135000000,140000000,8785,40515,49300,0.2168332716277921
